temp_h,temp_p,hunidity,pressure,pitch,roll,yaw,mag_x,mag_y,mag_z,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,timestamp
37.192741394,37.9979171753,14.2242660522,1002.17431641,0.484485968479,2.39752382439,137.502950484,-3.24357914925,-2.6938970089,5.67067527771,-0.00987342558801,0.0371472612023,0.993064701557,-0.00731804966927,-0.00517570972443,-0.000983290956356,2019-01-16 13:01:44.666636
37.2110786438,38.0,14.1681995392,1002.16357422,0.469144349747,2.35396728117,137.523632297,-6.37093925476,-5.31300783157,11.812833786,-0.00468987738714,0.0332625806332,0.991115033627,0.00412342697382,0.00344644743018,-0.00010247179307,2019-01-16 13:01:44.724816
37.2110786438,38.0062484741,14.1681995392,1002.16137695,0.46598752169,2.31383266272,137.591688301,-7.8389043808,-6.17710924149,14.0451488495,0.0164863225073,0.0269499775022,0.890711963177,0.0270308721811,0.0391820631921,0.00020296080038,2019-01-16 13:01:44.784680
37.1560630798,38.0,13.7441959381,1002.16333008,0.438277364186,2.28153483257,137.71510982,-8.36122226715,-6.65587759018,15.1540670395,-0.00765190506354,0.055113915354,0.976005911827,-0.00435094535351,-0.00575190410018,0.00050063803792,2019-01-16 13:01:44.842104
37.1560630798,38.0104179382,14.0840997696,1002.16552734,0.461530022844,2.30430881769,137.724385217,-8.33324241638,-7.03453302383,15.7560157776,-0.0204873606563,0.0284067299217,1.01572847366,-0.00330657884479,-0.030377689749,-9.97153110802e-05,2019-01-16 13:01:44.895981
37.1560630798,38.0041656494,14.0840997696,1002.16259766,0.450269922388,2.25541341442,137.682816685,-8.34980773926,-7.04435682297,16.0133533478,-0.00370253482834,0.0344765484333,0.979661285877,-0.0152537636459,-0.00855367444456,0.000203907489777,2019-01-16 13:01:44.963016
37.2294158936,38.0104179382,14.0911083221,1002.1628418,0.415900063639,2.19251655023,137.624568832,-8.55690670013,-7.01621055603,15.4389705658,-0.00814557634294,0.0332625806332,0.998426020145,0.0246960297227,0.0138378981501,0.00237482297234,2019-01-16 13:01:45.020566
37.247756958,38.0145835876,14.311870575,1002.17041016,0.459149435114,2.24534998445,137.669142647,-8.46970272064,-7.08745765686,15.4438734055,-0.0103670973331,0.0456450022757,0.982585668564,-0.00662171840668,-0.00392341380939,0.00168146716896,2019-01-16 13:01:45.078082
37.2660903931,38.0083312988,13.6390705109,1002.17407227,0.47246110028,2.2588462248,137.614596756,-8.56051254272,-6.96145963669,15.2681779861,-0.008639248088,0.0315630324185,0.994039416313,-0.013584535569,-0.0173740945756,0.00159151549451,2019-01-16 13:01:45.132011
37.2660903931,38.0083312988,13.6390705109,1002.17407227,0.437574495032,2.1864673505,137.71151714,-8.77499485016,-7.07685518265,15.4624156952,-0.00172784959432,0.0254932194948,0.996476471424,0.0136905573308,0.0030267869588,0.00149719638284,2019-01-16 13:01:45.188362
37.2660903931,38.0062484741,14.5992116928,1002.18164062,0.426020776483,2.16304577806,137.853147943,-8.51268577576,-6.62366008759,15.9256391525,-0.0120949465781,0.0424887016416,0.992089867592,0.0145914182067,0.00558628235012,0.000212829443626,2019-01-16 13:01:45.245791
37.2110786438,38.0104179382,13.3517303467,1002.18530273,0.472532550462,2.24168046532,137.879744699,-8.43853282928,-6.93664121628,15.7878427505,-0.00814557634294,0.043945454061,0.993064701557,-0.0131257176399,-0.00740754185244,-0.000170646235347,2019-01-16 13:01:45.299697
37.2110786438,38.0145835876,13.3517303467,1002.19360352,0.463318465189,2.22596868235,137.879744699,-8.37333965302,-6.69734668732,16.2875385284,-0.0039493702352,0.0279211476445,0.991358757019,-0.00829521939158,-0.00219708587974,0.00248889648356,2019-01-16 13:01:45.366631
37.2294158936,38.0062484741,14.367937088,1002.19775391,0.43564736783,2.15805568454,137.989096028,-8.63262653351,-6.76479721069,16.5976009369,-0.00543038407341,0.0335053727031,0.995501637459,0.0207153689116,0.0119669772685,0.000583420041949,2019-01-16 13:01:45.424526
37.3577842712,38.0104179382,14.1366624832,1002.2019043,0.468997073793,2.2124528052,138.086986299,-8.54333782196,-6.74115133286,16.2874031067,-0.00987342558801,0.0446738339961,0.992820978165,-0.0122278295457,-0.0064453156665,0.000239663175307,2019-01-16 13:01:45.492471
37.1193847656,38.0145835876,13.5444583893,1002.20825195,0.463277590776,2.20672654535,138.094690753,-8.36468219757,-6.8712015152,15.9676275253,-0.00370253482834,0.0315630324185,0.995989024639,-0.00360554084182,0.0722695812583,0.00172023440246,2019-01-16 13:01:45.555719
37.1193847656,38.0229187012,13.5444583893,1002.22119141,0.507565978097,2.16850736808,138.1425977,-8.46324157715,-6.90599298477,15.9303674698,-0.0128354532644,0.0359333008528,0.993308365345,0.00913364812732,0.00208189617842,0.00104194739833,2019-01-16 13:01:45.629966
37.2294158936,38.0104179382,14.6062192917,1002.23022461,0.521061524763,2.20703817273,138.097013017,-8.47761154175,-7.07969093323,15.6163635254,-0.00839241221547,0.0361760929227,0.992333590984,-0.00647259131074,-0.00438459590077,0.000107153551653,2019-01-16 13:01:45.708076
37.1744003296,38.0125007629,15.8992547989,1002.23413086,0.489046400411,2.16618489032,138.166831211,-8.83543682098,-7.14503908157,15.6429624557,-0.0027151920367,0.0315630324185,0.993064701557,0.00848501175642,0.00823317654431,8.51566437632e-05,2019-01-16 13:01:45.783279
37.2294158936,38.0229187012,14.9671478271,1002.24023438,0.489027510669,2.17504706076,138.168019664,-8.49763393402,-7.26984167099,15.834444046,-0.0123417824507,0.0410319454968,0.993308365345,-0.000442903488874,-0.00376358255744,0.00127076241188,2019-01-16 13:01:45.858454
37.2844314575,38.0166664124,14.5606651306,1002.25390625,0.376506547395,2.17928796791,138.039994598,-8.24246311188,-6.90729093552,15.4042634964,-0.00370253482834,0.0327770002186,0.994526803493,-0.00212441757321,-0.0013178801164,-1.39041803777e-05,2019-01-16 13:01:45.935430
37.2110786438,38.0187492371,14.098115921,1002.25683594,0.438685494669,2.15029466866,138.062916713,-8.31189155579,-6.84223365784,15.7614307404,-0.00987342558801,0.0344765484333,0.992577254772,0.00156091153622,-0.000463662203401,0.000272671459243,2019-01-16 13:01:46.010433
37.247756958,38.0187492371,15.94480896,1002.26416016,0.437205824899,2.15642561721,138.079609695,-8.71982574463,-7.37902879715,15.7039337158,-0.00493671279401,0.0364188887179,0.983804166317,0.00439541041851,-0.0809468850493,0.0014708742965,2019-01-16 13:01:46.085607
37.2294158936,38.0250015259,13.0363559723,1002.26660156,0.293779242807,2.18340849297,137.985298443,-8.3996925354,-7.43097543716,15.2225542068,-0.0170316584408,0.0242792572826,0.981123507023,0.00188689306378,-0.0207756012678,0.000225698342547,2019-01-16 13:01:46.160806
37.2660903931,38.0187492371,13.3342094421,1002.26782227,0.223718403973,2.1511936923,137.832712017,-8.68019104004,-7.48570013046,15.7117595673,-0.027151921764,0.030106279999,0.98453527689,0.0247868429869,0.00763603067026,0.00171753042378,2019-01-16 13:01:46.235931
37.1377258301,38.0250015259,13.8247909546,1002.27026367,0.293102520471,2.16941727734,137.761841974,-8.87182617188,-7.51674842834,15.5105075836,-0.00345569918863,0.0342337526381,0.998669683933,0.0120364800096,0.0101285129786,-0.000142260920256,2019-01-16 13:01:46.310949
37.1744003296,38.0166664124,15.8221635818,1002.26245117,0.288291932861,2.14131318334,137.727513443,-8.48571586609,-7.38820695877,15.6748132706,-0.00839241221547,0.0339909605682,0.999400794506,0.00929564982653,0.00126368715428,0.000437971670181,2019-01-16 13:01:46.389903
37.247756958,38.0125007629,13.6776161194,1002.26586914,0.314697417512,2.14163036025,137.600512906,-8.29617595673,-7.1537566185,15.892455101,-0.0103670973331,0.0381184332073,0.991602480412,0.00454274564981,-0.00126570975408,-0.000471953768283,2019-01-16 13:01:46.465019
37.2294158936,38.0291671753,15.8151550293,1002.26904297,0.324367204468,2.14750752459,137.511925352,-8.18791389465,-7.2803311348,15.4719762802,-0.00617089122534,0.0339909605682,0.994039416313,-0.00182202830911,-0.0790253579617,0.00161649868824,2019-01-16 13:01:46.540192
37.192741394,38.0166664124,14.476565361,1002.25952148,0.323237768656,2.11779257316,137.35010451,-8.08314037323,-7.45888328552,15.5021181107,-0.00839241221547,0.0376328490674,0.991602480412,0.00500199571252,0.00210743420757,9.8115997389e-05,2019-01-16 13:01:46.615232
37.1377258301,38.0187492371,14.2417869568,1002.25585938,0.344685016217,2.13422366043,137.179008272,-8.23318576813,-7.35943222046,15.5730953217,-0.00691139837727,0.0373900532722,0.991602480412,-0.00887083262205,-0.00366582442075,0.000677561853081,2019-01-16 13:01:46.690295
37.1377258301,38.0229187012,14.2417869568,1002.26831055,0.34499176108,2.12159485409,137.062498905,-8.35841369629,-7.2925825119,15.476234436,-0.00839241221547,0.0339909605682,0.987459659576,0.00657793134451,0.00383256189525,6.70349691063e-05,2019-01-16 13:01:46.768662
37.1193847656,38.0229187012,16.0884799957,1002.26831055,0.364416312151,2.13097206349,137.018867656,-8.59816265106,-7.42881774902,15.420592308,-0.00740506965667,0.0378756411374,0.993552088737,-0.00320763885975,0.00135255046189,0.00152435153723,2019-01-16 13:01:46.843038
37.1744003296,38.0145835876,12.3705654144,1002.27270508,0.37245829961,2.1256492117,137.006873844,-8.57899284363,-7.65138959885,15.9078788757,-0.00765190506354,0.0344765484333,0.987947046757,-0.000133499503136,0.000442313496023,0.000297332648188,2019-01-16 13:01:46.918330
37.1193847656,38.0166664124,12.4406471252,1002.27026367,0.375195951487,2.12964465892,136.929788329,-8.68579769135,-7.38542413712,16.0128765106,-0.00888608302921,0.0369044728577,0.991602480412,0.000987615436316,-0.00115841021761,-0.000592438271269,2019-01-16 13:01:46.993525
37.1744003296,38.0166664124,14.388961792,1002.27148438,0.384623346769,2.1329530318,136.965879049,-8.73613166809,-7.08859586716,16.1654224396,-0.00666456250474,0.0352049209177,0.987215936184,1.90362334251e-05,0.00268683908507,0.00122859538533,2019-01-16 13:01:47.068724
37.1744003296,38.0145835876,13.3727550507,1002.27783203,0.46312705981,2.1320911473,137.073959962,-8.51590442657,-6.9776763916,16.0095672607,-0.0096265906468,0.0366616807878,0.999157071114,-0.00167559459805,-0.00754613336176,0.00209387461655,2019-01-16 13:01:47.143936
37.192741394,38.0145835876,14.7849321365,1002.27612305,0.449409585357,2.12309642849,137.160320874,-8.439412117,-7.11893892288,16.3284664154,-0.00715823378414,0.0364188887179,0.991115033627,-0.00497696176171,-0.000210603233427,0.000588864088058,2019-01-16 13:01:47.218921
37.1193847656,38.0187492371,13.8212871552,1002.27539062,0.451835796617,2.11546902818,137.12118389,-9.0893535614,-7.26418972015,16.2112636566,-0.00789874047041,0.0376328490674,0.992820978165,-6.65634870529e-05,-0.00011765351519,0.00114640593529,2019-01-16 13:01:47.297920
37.1377258301,38.0187492371,14.2943496704,1002.27905273,0.439076416278,2.10662820207,137.203364726,-8.67257213593,-7.53491449356,16.1379299164,-0.00468987738714,0.0366616807878,0.988678097725,0.001803021878,-0.000612292904407,0.00139662227593,2019-01-16 13:01:47.374173
37.2110786438,38.0145835876,16.4634246826,1002.27807617,0.435644539704,2.10847278004,137.170593479,-8.16455936432,-7.32596206665,15.9917736053,-0.00641772663221,0.0386040210724,0.990384042263,-0.000648342072964,0.000945067498833,0.0013498228509,2019-01-16 13:01:47.449312
37.2110786438,38.0187492371,15.6644763947,1002.27587891,0.429433203026,2.10651849216,137.040246149,-8.48151874542,-7.29235076904,15.9897480011,-0.00715823378414,0.0352049209177,0.995014250278,0.00154116749763,-0.00137561163865,-0.000205417396501,2019-01-16 13:01:47.524450
37.321105957,38.0187492371,14.4485321045,1002.26782227,0.42816401514,2.1043725321,137.034481469,-8.60003948212,-7.55763959885,16.0331821442,-0.008639248088,0.0364188887179,0.992089867592,-0.00338912010193,-0.00264973263256,-0.000211803941056,2019-01-16 13:01:47.600034
37.302772522,38.0187492371,12.1673240662,1002.2668457,0.425884679628,2.09749858703,136.981752409,-8.7981967926,-7.65480661392,16.054309845,-0.00987342558801,0.0361760929227,0.999157071114,0.00101030245423,-0.00223193271086,0.000122228171676,2019-01-16 13:01:47.675398
37.2110786438,38.0250015259,13.9754705429,1002.25439453,0.420061222989,2.09602540061,136.936481915,-8.66111373901,-7.61523580551,15.9209060669,-0.00740506965667,0.0359333008528,0.988190710545,0.00248688086867,0.00273591186851,-0.00137777428608,2019-01-16 13:01:47.750704
37.247756958,38.0291671753,14.1471748352,1002.24658203,0.353384649507,2.09442222714,136.923477235,-8.62756347656,-7.36807012558,15.6415596008,-0.00493671279401,0.0342337526381,0.994039416313,-0.00437131524086,0.000652469345368,0.000439554918557,2019-01-16 13:01:47.825826
37.247756958,38.0270843506,14.1471748352,1002.24658203,0.297146472707,2.08706846128,136.975277389,-9.05239295959,-7.218542099,16.0503063202,-0.00567721994594,0.0390896052122,0.991115033627,5.66840171814e-05,0.00350367743522,0.00068647833541,2019-01-16 13:01:47.900235
37.2844314575,38.0208320618,11.5540943146,1002.2421875,0.315509222847,2.09170658662,137.084492114,-9.30906963348,-7.35085582733,15.9136199951,-0.00370253482834,0.0376328490674,0.995014250278,-0.00519386678934,0.00130009953864,0.0012964992784,2019-01-16 13:01:47.978401
37.2294158936,38.0250015259,11.806394577,1002.22949219,0.333213153217,2.08183098685,137.23128654,-9.29002666473,-7.49725961685,15.9334564209,-0.00543038407341,0.0373900532722,0.990384042263,0.000180203467607,0.00268205325119,-0.000816392246634,2019-01-16 13:01:48.053633
37.2660903931,38.0187492371,16.0744628906,1002.23193359,0.348472782999,2.08851795549,137.333192962,-8.63798046112,-7.145652771,15.9186286926,-0.00592405535281,0.0378756411374,0.995745360851,-0.00520040094852,-0.00347510143183,0.00126982457004,2019-01-16 13:01:48.128852
37.247756958,38.0250015259,15.3596143723,1002.21875,0.422119697931,2.07970957278,137.365745644,-8.75359344482,-7.21841096878,16.0508308411,-0.00592405535281,0.0352049209177,0.992333590984,0.00415024161339,0.00101426267065,0.000660341698676,2019-01-16 13:01:48.206030
37.2110786438,38.0291671753,14.3328952789,1002.21435547,0.428109747152,2.09271702773,137.423119233,-8.72641944885,-7.25873422623,15.8644285202,-0.00691139837727,0.0386040210724,0.991358757019,-0.00315959379077,0.00128853460774,-0.000839693006128,2019-01-16 13:01:48.275384
37.247756958,38.0291671753,12.5773105621,1002.20141602,0.432440487293,2.09194756423,137.445016819,-8.75730419159,-7.07980298996,16.0241222382,-0.00666456250474,0.0361760929227,0.996720075607,-0.0017855130136,0.000708440085873,8.10879282653e-05,2019-01-16 13:01:48.343436
37.192741394,38.0333328247,12.8891811371,1002.19506836,0.426597340499,2.07879603498,137.463212443,-8.71761894226,-7.49184656143,16.1369895935,-0.00937975477427,0.0371472612023,0.992089867592,0.00237540155649,7.18331430107e-05,-0.00138156709727,2019-01-16 13:01:48.401079
37.247756958,38.0374984741,14.1576871872,1002.18774414,0.428867577985,2.08950833292,137.423665648,-8.94043731689,-7.58384799957,16.5034046173,-0.0103670973331,0.0381184332073,0.993552088737,-0.000703312456608,-0.000204498646781,0.000106275547296,2019-01-16 13:01:48.458697
37.247756958,38.0229187012,14.1576871872,1002.17919922,0.430636623661,2.09139944155,137.390935381,-8.88532352448,-7.6680932045,16.3734321594,-0.00592405535281,0.0354477129877,0.995014250278,-0.0017394721508,-0.000407450599596,-0.000206037191674,2019-01-16 13:01:48.512681
37.2660903931,38.0250015259,14.7323694229,1002.17626953,0.424111631889,2.07550473757,137.371237116,-9.02547550201,-7.26626443863,15.7869882584,-0.00715823378414,0.0364188887179,0.996720075607,0.00162241607904,0.00168147892691,9.76740848273e-05,2019-01-16 13:01:48.577164
37.302772522,38.03125,14.3293905258,1002.16699219,0.434811843595,2.07887052673,137.452857876,-8.77637577057,-7.29737758636,16.2421112061,-0.00814557634294,0.040546361357,0.994039416313,-0.0045043900609,-0.00264681549743,0.000996881630272,2019-01-16 13:01:48.646343
37.2294158936,38.0291671753,14.2137537003,1002.16992188,0.435254338468,2.0829065282,137.439907838,-8.52696800232,-7.19847297668,16.1981563568,-0.00789874047041,0.0344765484333,0.993795692921,-0.00159634649754,-0.00289313821122,0.000405631028116,2019-01-16 13:01:48.703791
37.2294158936,38.03125,14.2137537003,1002.16650391,0.431309077129,2.07091826555,137.42085161,-8.44449329376,-7.32800722122,16.0803489685,-0.0103670973331,0.0356905087829,0.994039416313,0.00706161931157,0.000642375322059,-0.000516471453011,2019-01-16 13:01:48.763948
37.2660903931,38.03125,13.9719667435,1002.16674805,0.43823443538,2.0881516866,137.307374847,-8.27902698517,-7.21890735626,15.913523674,-0.00987342558801,0.0386040210724,0.996963799,-6.83553516865e-05,0.000325030414388,-0.000497336033732,2019-01-16 13:01:48.821369
37.2294158936,38.0374984741,15.2509851456,1002.17041016,0.440757469907,2.09349887094,137.260642693,-8.21522808075,-7.05673456192,15.9801063538,-0.00592405535281,0.0342337526381,0.994283139706,-0.00379364937544,-0.000483541283756,-0.00016948278062,2019-01-16 13:01:48.878826
37.2294158936,38.0333328247,15.2509851456,1002.17260742,0.430899746026,2.07438821509,137.216519671,-8.41265296936,-7.21077489853,15.9230175018,-0.00740506965667,0.0371472612023,0.994039416313,0.00451989471912,1.40066258609e-05,-0.00105455901939,2019-01-16 13:01:48.938662
37.321105957,38.0374984741,14.4695577621,1002.17163086,0.439254614846,2.08813290358,137.167082761,-8.09164047241,-7.12720727921,16.4841365814,-0.008639248088,0.0386040210724,0.994770526886,-0.00409114733338,-0.00202398747206,0.000742260133848,2019-01-16 13:01:49.005252
37.2110786438,38.0374984741,13.2781429291,1002.17724609,0.534344001543,2.08430949174,137.196712122,-8.6005897522,-7.18934440613,16.0319519043,-0.00666456250474,0.0352049209177,0.992820978165,0.000660490244627,-0.00164947495796,0.000157353468239,2019-01-16 13:01:49.080489
37.247756958,38.0374984741,15.4191846848,1002.17993164,0.518923835635,2.08154881466,137.170593479,-8.33361816406,-7.4875164032,15.6445770264,-0.00913291890174,0.0378756411374,0.993308365345,0.00160466507077,-0.00255159521475,-0.000148213235661,2019-01-16 13:01:49.155757
37.1744003296,38.03125,15.0722732544,1002.17431641,0.512720102878,2.09087501108,137.036475884,-8.43445301056,-7.50506877899,15.7179136276,-0.00839241221547,0.0356905087829,0.992820978165,-0.00358795374632,-0.00207377108745,-0.000734047964215,2019-01-16 13:01:49.231028
37.2660903931,38.0374984741,13.5830039978,1002.17407227,0.503055652007,2.07491542031,136.944527878,-8.38037776947,-7.54685544968,15.8588409424,-0.00839241221547,0.0369044728577,0.994770526886,0.00294471159577,-0.00205736211501,-0.000730256782845,2019-01-16 13:01:49.306353
37.247756958,38.0270843506,14.2978534698,1002.17456055,0.496071463415,2.09157190382,136.841993078,-8.3604631424,-7.1893787384,15.9155702591,-0.00888608302921,0.0364188887179,0.992089867592,-0.00308456271887,0.072214178741,0.00109947170131,2019-01-16 13:01:49.381576
37.1744003296,38.0333328247,12.2549266815,1002.1730957,0.487963175097,2.08052727449,136.869655344,-8.42102813721,-7.19534778595,16.0588531494,-0.00765190506354,0.0359333008528,0.994770526886,0.000909563153982,-0.00225551240146,-0.000144273974001,2019-01-16 13:01:49.456755
37.247756958,38.0354156494,16.8628997803,1002.17529297,0.478571825071,2.08316949048,136.861144928,-8.56413459778,-7.28719043732,16.8118591309,-0.008639248088,0.0369044728577,0.995257914066,-0.00432411581278,-0.00345335761085,0.000410940032452,2019-01-16 13:01:49.532290
37.2660903931,38.0395812988,13.341217041,1002.17944336,0.477153066714,2.08093153631,136.875952778,-8.63771152496,-7.47551584244,16.4933986664,-0.00715823378414,0.0347193405032,0.994283139706,3.29725444317e-05,0.000848680734634,0.000999569892883,2019-01-16 13:01:49.607638
37.2660903931,38.0250015259,13.341217041,1002.17993164,0.471047998174,2.07592116567,136.816584774,-8.29448127747,-7.36835002899,15.9538955688,-0.00913291890174,0.0369044728577,0.992577254772,-3.42950224876e-05,-0.00125420023687,-0.000177484937012,2019-01-16 13:01:49.685027
37.247756958,38.0374984741,10.8497581482,1002.19091797,0.46889366046,2.08439486911,136.729882353,-7.95073461533,-7.40469932556,15.4791975021,-0.00617089122534,0.0356905087829,0.990384042263,0.000698417425156,-0.000245939474553,-0.000155923189595,2019-01-16 13:01:49.760492
37.1744003296,38.0291671753,14.9215946198,1002.20092773,0.460779555809,2.07467508303,136.567214567,-8.1415719986,-7.27229833603,16.033914566,-0.00691139837727,0.0364188887179,0.997207462788,0.00181866809726,-0.00149536319077,0.000780009431764,2019-01-16 13:01:49.835604
37.2294158936,38.0270843506,16.0919837952,1002.20214844,0.460609921657,2.08211572036,136.502792223,-8.30451202393,-7.18435907364,16.1401767731,-0.00715823378414,0.0359333008528,0.995745360851,-0.00497309491038,-0.0019928147085,-0.00133326218929,2019-01-16 13:01:49.911355
37.2660903931,38.0270843506,14.4485321045,1002.19970703,0.444704198669,2.06291883337,136.549756604,-7.76333665848,-7.17765378952,16.218082428,-0.008639248088,0.0356905087829,0.988190710545,0.00680011883378,-0.00016896892339,0.000776993576437,2019-01-16 13:01:49.986677
37.2294158936,38.0250015259,12.7525177002,1002.20239258,0.450713351076,2.0833731155,136.392744215,-8.1093788147,-7.13746023178,15.5023193359,-0.00789874047041,0.0359333008528,0.993795692921,-0.00251642614603,-0.00279001705348,0.000510041834787,2019-01-16 13:01:50.062000
37.3577842712,38.0250015259,13.0959262848,1002.19238281,0.439393326383,2.06555656705,136.376338101,-8.41496944427,-7.44422626495,15.5750293732,-0.00715823378414,0.0373900532722,0.997694909573,0.00346324965358,-0.00102024828084,0.000811563804746,2019-01-16 13:01:50.137140
37.2844314575,38.0291671753,14.1401662827,1002.18896484,0.44445022769,2.07963251971,136.406322631,-8.43813800812,-7.32647752762,15.2334375381,-0.00691139837727,0.0361760929227,0.994039416313,-0.00226556137204,-9.14973206818e-05,-0.000422392273322,2019-01-16 13:01:50.216234
37.3394470215,38.03125,15.6784925461,1002.19897461,0.442067132,2.06969758268,136.393686781,-8.3033657074,-7.3139090538,15.5057621002,-0.00641772663221,0.0347193405032,0.994770526886,0.00448221340775,0.000593408476561,0.00107188732363,2019-01-16 13:01:50.291505
37.1560630798,38.0291671753,14.5326318741,1002.18896484,0.440798397681,2.08254282063,136.372595157,-8.23832988739,-7.37588500977,15.8299789429,-0.00937975477427,0.0376328490674,0.990384042263,-0.00242633372545,0.000165051780641,-0.000425514066592,2019-01-16 13:01:50.366750
37.1744003296,38.03125,12.4266319275,1002.1862793,0.445953776442,2.09487835571,136.28713583,-8.14982318878,-7.45540428162,15.7863197327,-0.00765190506354,0.0337481684983,0.992333590984,-0.00127041712403,-0.00300589902326,-0.000712807290256,2019-01-16 13:01:50.441837
37.192741394,38.0333328247,15.0091981888,1002.18969727,0.437330555893,2.07532373756,136.199449862,-8.28237724304,-7.44978237152,15.6992959976,-0.00814557634294,0.0356905087829,0.994039416313,0.0100005753338,0.00148720107973,-0.000366033054888,2019-01-16 13:01:50.517037
37.2110786438,38.0270843506,14.2452907562,1002.18701172,0.445167904481,2.09673659405,136.10513861,-7.97726821899,-7.68099355698,15.3714733124,-0.00592405535281,0.0376328490674,0.993308365345,-0.00689102336764,-0.0817335620522,0.00052395183593,2019-01-16 13:01:50.592144
37.302772522,38.0291671753,14.3749446869,1002.18554688,0.434471881601,2.08991131408,135.918005087,-7.89334869385,-7.61802434921,15.7271156311,-0.0101202614605,0.0359333008528,0.994770526886,0.00306824967265,-0.00256419787183,0.000199401052669,2019-01-16 13:01:50.667289
37.302772522,38.0270843506,16.0814704895,1002.18139648,0.431069753703,2.09336632258,135.752236396,-8.07542610168,-7.33264493942,16.0585346222,-0.00814557634294,0.0373900532722,0.993795692921,-0.000616438686848,0.00141878821887,0.000191206112504,2019-01-16 13:01:50.746309
